# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1540226	1541029	-	WP_013430330.1	WP_013430330.1		sporulation transcription factor Spo0A	spo0A		CALKRO_RS06915	804	267	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1541111	1542352	-					spoIVB		CALKRO_RS06920	1242		old_locus_tag=Calkro_1365
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1541111	1542352	-	WP_013430331.1	WP_013430331.1		SpoIVB peptidase	spoIVB		CALKRO_RS06920	1242	413	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1542429	1544084	-					recN		CALKRO_RS06925	1656		old_locus_tag=Calkro_1366
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1542429	1544084	-	WP_013430332.1	WP_013430332.1		DNA repair protein RecN	recN		CALKRO_RS06925	1656	551	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1544090	1544548	-							CALKRO_RS06930	459		old_locus_tag=Calkro_1367
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1544090	1544548	-	WP_013403283.1	WP_013403283.1		arginine repressor			CALKRO_RS06930	459	152	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1544577	1545362	-							CALKRO_RS06935	786		old_locus_tag=Calkro_1368
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1544577	1545362	-	WP_013430333.1	WP_013430333.1		NAD(+)/NADH kinase			CALKRO_RS06935	786	261	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1545408	1545752	-							CALKRO_RS06940	345		old_locus_tag=Calkro_1369
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1545408	1545752	-	WP_013430334.1	WP_013430334.1		histidine triad nucleotide-binding protein			CALKRO_RS06940	345	114	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1545749	1548400	-					alaS		CALKRO_RS06945	2652		old_locus_tag=Calkro_1370
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1545749	1548400	-	WP_013430335.1	WP_013430335.1		alanine--tRNA ligase	alaS		CALKRO_RS06945	2652	883	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1548504	1549559	-							CALKRO_RS06950	1056		old_locus_tag=Calkro_1371
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1548504	1549559	-	WP_013430336.1	WP_013430336.1		AI-2E family transporter			CALKRO_RS06950	1056	351	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1549629	1549790	-							CALKRO_RS13690	162		old_locus_tag=Calkro_1372
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1549629	1549790	-	WP_013430337.1	WP_013430337.1		hypothetical protein			CALKRO_RS13690	162	53	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1549802	1550227	-							CALKRO_RS06955	426		old_locus_tag=Calkro_1373
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1549802	1550227	-	WP_013430338.1	WP_013430338.1		PRC-barrel domain-containing protein			CALKRO_RS06955	426	141	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1550270	1552261	-					ispH		CALKRO_RS06960	1992		old_locus_tag=Calkro_1374
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1550270	1552261	-	WP_013430339.1	WP_013430339.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		CALKRO_RS06960	1992	663	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1552284	1552859	-							CALKRO_RS06965	576		old_locus_tag=Calkro_1375
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1552284	1552859	-	WP_013430340.1	WP_013430340.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			CALKRO_RS06965	576	191	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1552849	1553529	-					cmk		CALKRO_RS06970	681		old_locus_tag=Calkro_1376
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1552849	1553529	-	WP_013430341.1	WP_013430341.1		(d)CMP kinase	cmk		CALKRO_RS06970	681	226	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1553526	1553900	-					aroH		CALKRO_RS06975	375		old_locus_tag=Calkro_1377
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1553526	1553900	-	WP_015907796.1	WP_015907796.1		chorismate mutase	aroH		CALKRO_RS06975	375	124	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1553945	1554367	-							CALKRO_RS06980	423		old_locus_tag=Calkro_1378
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1553945	1554367	-	WP_013430343.1	WP_013430343.1		HutP family protein			CALKRO_RS06980	423	140	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1554389	1555018	-							CALKRO_RS06985	630		old_locus_tag=Calkro_1379
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1554389	1555018	-	WP_013430344.1	WP_013430344.1		histidine phosphatase family protein			CALKRO_RS06985	630	209	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1555025	1555888	-							CALKRO_RS06990	864		old_locus_tag=Calkro_1380
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1555025	1555888	-	WP_013430345.1	WP_013430345.1		MurR/RpiR family transcriptional regulator			CALKRO_RS06990	864	287	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1555902	1556066	-							CALKRO_RS13325	165		old_locus_tag=Calkro_1381
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1555902	1556066	-	WP_013430346.1	WP_013430346.1		YpmA family protein			CALKRO_RS13325	165	54	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1556195	1557586	-							CALKRO_RS06995	1392		old_locus_tag=Calkro_1382
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1556195	1557586	-	WP_013430347.1	WP_013430347.1		oxaloacetate decarboxylase subunit alpha			CALKRO_RS06995	1392	463	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1557614	1557997	-							CALKRO_RS07000	384		old_locus_tag=Calkro_1383
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1557614	1557997	-	WP_013430348.1	WP_013430348.1		acetyl-CoA carboxylase biotin carboxyl carrier protein subunit			CALKRO_RS07000	384	127	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1558006	1558197	-							CALKRO_RS07005	192		old_locus_tag=Calkro_1384
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1558006	1558197	-	WP_013403299.1	WP_013403299.1		hypothetical protein			CALKRO_RS07005	192	63	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1558234	1559778	-							CALKRO_RS07010	1545		old_locus_tag=Calkro_1385
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1558234	1559778	-	WP_013430349.1	WP_013430349.1		methylmalonyl-CoA carboxyltransferase			CALKRO_RS07010	1545	514	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1559979	1560836	-					speB		CALKRO_RS07015	858		old_locus_tag=Calkro_1386
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1559979	1560836	-	WP_013430350.1	WP_013430350.1		agmatinase	speB		CALKRO_RS07015	858	285	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1560854	1561681	-					speE		CALKRO_RS07020	828		old_locus_tag=Calkro_1387
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1560854	1561681	-	WP_041741947.1	WP_041741947.1		polyamine aminopropyltransferase	speE		CALKRO_RS07020	828	275	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1561767	1562597	-							CALKRO_RS07025	831		old_locus_tag=Calkro_1388
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1561767	1562597	-	WP_013430352.1	WP_013430352.1		hypothetical protein			CALKRO_RS07025	831	276	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1562585	1563253	-							CALKRO_RS07030	669		old_locus_tag=Calkro_1389
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1562585	1563253	-	WP_013430353.1	WP_013430353.1		glycosyltransferase			CALKRO_RS07030	669	222	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1563294	1564238	-							CALKRO_RS07035	945		old_locus_tag=Calkro_1390
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1563294	1564238	-	WP_013430354.1	WP_013430354.1		copper transporter			CALKRO_RS07035	945	314	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1564245	1565360	-					steA		CALKRO_RS07040	1116		old_locus_tag=Calkro_1391
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1564245	1565360	-	WP_013430355.1	WP_013430355.1		putative cytokinetic ring protein SteA	steA		CALKRO_RS07040	1116	371	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1565360	1565785	-					mgsA		CALKRO_RS07045	426		old_locus_tag=Calkro_1392
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1565360	1565785	-	WP_011917393.1	WP_011917393.1		methylglyoxal synthase	mgsA		CALKRO_RS07045	426	141	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1565796	1566905	-					rodA		CALKRO_RS07050	1110		old_locus_tag=Calkro_1393
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1565796	1566905	-	WP_013430356.1	WP_013430356.1		rod shape-determining protein RodA	rodA		CALKRO_RS07050	1110	369	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1566907	1567209	-					minE		CALKRO_RS07055	303		old_locus_tag=Calkro_1394
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1566907	1567209	-	WP_013430357.1	WP_013430357.1		cell division topological specificity factor MinE	minE		CALKRO_RS07055	303	100	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1567221	1568021	-					minD		CALKRO_RS07060	801		old_locus_tag=Calkro_1395
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1567221	1568021	-	WP_013430358.1	WP_013430358.1		septum site-determining protein MinD	minD		CALKRO_RS07060	801	266	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1568050	1568697	-					minC		CALKRO_RS07065	648		old_locus_tag=Calkro_1396
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1568050	1568697	-	WP_013430359.1	WP_013430359.1		septum site-determining protein MinC	minC		CALKRO_RS07065	648	215	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1568714	1570819	-					mrdA		CALKRO_RS07070	2106		old_locus_tag=Calkro_1397
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1568714	1570819	-	WP_013430360.1	WP_013430360.1		penicillin-binding protein 2	mrdA		CALKRO_RS07070	2106	701	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1571342	1572193	-					mreC		CALKRO_RS07080	852		old_locus_tag=Calkro_1399
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1571342	1572193	-	WP_013430362.1	WP_013430362.1		rod shape-determining protein MreC	mreC		CALKRO_RS07080	852	283	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1572210	1573241	-							CALKRO_RS07085	1032		old_locus_tag=Calkro_1400
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1572210	1573241	-	WP_013430363.1	WP_013430363.1		rod shape-determining protein			CALKRO_RS07085	1032	343	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1573241	1573840	-							CALKRO_RS07090	600		old_locus_tag=Calkro_1401
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1573241	1573840	-	WP_013430364.1	WP_013430364.1		Maf family protein			CALKRO_RS07090	600	199	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1574014	1575753	-							CALKRO_RS07095	1740		old_locus_tag=Calkro_1402
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1574014	1575753	-	WP_013430365.1	WP_013430365.1		2Fe-2S iron-sulfur cluster binding domain-containing protein			CALKRO_RS07095	1740	579	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1575773	1577569	-					nuoF		CALKRO_RS07100	1797		old_locus_tag=Calkro_1403
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1575773	1577569	-	WP_013430366.1	WP_013430366.1		NADH-quinone oxidoreductase subunit NuoF	nuoF		CALKRO_RS07100	1797	598	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1577587	1577976	-							CALKRO_RS07105	390		old_locus_tag=Calkro_1404
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1577587	1577976	-	WP_013430367.1	WP_013430367.1		(2Fe-2S) ferredoxin domain-containing protein			CALKRO_RS07105	390	129	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1577973	1578530	-							CALKRO_RS07110	558		old_locus_tag=Calkro_1405
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1577973	1578530	-	WP_013430368.1	WP_013430368.1		ATP-binding protein			CALKRO_RS07110	558	185	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1578573	1579055	-					nuoE		CALKRO_RS07115	483		old_locus_tag=Calkro_1406
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1578573	1579055	-	WP_013430369.1	WP_013430369.1		NADH-quinone oxidoreductase subunit NuoE	nuoE		CALKRO_RS07115	483	160	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1579164	1579865	-							CALKRO_RS07120	702		old_locus_tag=Calkro_1407
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1579164	1579865	-	WP_013430370.1	WP_013430370.1		PHP domain-containing protein			CALKRO_RS07120	702	233	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1579849	1580199	-							CALKRO_RS07125	351		old_locus_tag=Calkro_1408
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1579849	1580199	-	WP_013430371.1	WP_013430371.1		hypothetical protein			CALKRO_RS07125	351	116	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1580199	1581530	-							CALKRO_RS07130	1332		old_locus_tag=Calkro_1409
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1580199	1581530	-	WP_013430372.1	WP_013430372.1		4Fe-4S dicluster domain-containing protein			CALKRO_RS07130	1332	443	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1581563	1581982	-							CALKRO_RS07135	420		old_locus_tag=Calkro_1410
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1581563	1581982	-	WP_013430373.1	WP_013430373.1		ATP-binding protein			CALKRO_RS07135	420	139	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1581988	1582341	-							CALKRO_RS07140	354		old_locus_tag=Calkro_1411
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1581988	1582341	-	WP_013430374.1	WP_013430374.1		hypothetical protein			CALKRO_RS07140	354	117	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1582362	1583171	-							CALKRO_RS07145	810		old_locus_tag=Calkro_1412
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1582362	1583171	-	WP_013430375.1	WP_013430375.1		TlyA family RNA methyltransferase			CALKRO_RS07145	810	269	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1583168	1585018	-					dxs		CALKRO_RS07150	1851		old_locus_tag=Calkro_1413
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1583168	1585018	-	WP_013430376.1	WP_013430376.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		CALKRO_RS07150	1851	616	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1585037	1585588	-							CALKRO_RS07155	552		old_locus_tag=Calkro_1414
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1585037	1585588	-	WP_013430377.1	WP_013430377.1		hypothetical protein			CALKRO_RS07155	552	183	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1586309	1586755	-							CALKRO_RS07165	447		old_locus_tag=Calkro_1415
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1586309	1586755	-	WP_013430378.1	WP_013430378.1		divergent PAP2 family protein			CALKRO_RS07165	447	148	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1586763	1588907	-							CALKRO_RS07170	2145		old_locus_tag=Calkro_1416
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1586763	1588907	-	WP_013430379.1	WP_013430379.1		UvrD-helicase domain-containing protein			CALKRO_RS07170	2145	714	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1588914	1591289	-					pheT		CALKRO_RS07175	2376		old_locus_tag=Calkro_1417
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1588914	1591289	-	WP_013430380.1	WP_013430380.1		phenylalanine--tRNA ligase subunit beta	pheT		CALKRO_RS07175	2376	791	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1591317	1592339	-					pheS		CALKRO_RS07180	1023		old_locus_tag=Calkro_1418
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1591317	1592339	-	WP_013430381.1	WP_013430381.1		phenylalanine--tRNA ligase subunit alpha	pheS		CALKRO_RS07180	1023	340	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1592366	1593670	-					mtaB		CALKRO_RS07185	1305		old_locus_tag=Calkro_1419
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1592366	1593670	-	WP_013430382.1	WP_013430382.1		tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	mtaB		CALKRO_RS07185	1305	434	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1593873	1594103	+							CALKRO_RS07190	231		old_locus_tag=Calkro_1420
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1593873	1594103	+	WP_013403334.1	WP_013403334.1		HPr family phosphocarrier protein			CALKRO_RS07190	231	76	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1594145	1595269	-							CALKRO_RS07195	1125		old_locus_tag=Calkro_1421
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1594145	1595269	-	WP_013430383.1	WP_013430383.1		D-alanyl-D-alanine carboxypeptidase			CALKRO_RS07195	1125	374	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1595329	1596480	-					aroC		CALKRO_RS07200	1152		old_locus_tag=Calkro_1422
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1595329	1596480	-	WP_013430384.1	WP_013430384.1		chorismate synthase	aroC		CALKRO_RS07200	1152	383	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1596585	1597100	+							CALKRO_RS07205	516		old_locus_tag=Calkro_1423
CDS	with_protein	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1596585	1597100	+	WP_013430385.1	WP_013430385.1		hypothetical protein			CALKRO_RS07205	516	171	
gene	protein_coding	GCF_000166775.1	Primary Assembly	chromosome		NC_014720.1	1597107	1598729	-							CALKRO_RS07210	1623		old_locus_tag=Calkro_1424
