# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1177747	1178346	+							CALOW_RS05475	600		old_locus_tag=Calow_1091
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1177747	1178346	+	WP_013412033.1	WP_013412033.1		Maf family protein			CALOW_RS05475	600	199	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1178346	1179377	+							CALOW_RS05480	1032		old_locus_tag=Calow_1092
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1178346	1179377	+	WP_013412034.1	WP_013412034.1		rod shape-determining protein			CALOW_RS05480	1032	343	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1179394	1180245	+					mreC		CALOW_RS05485	852		old_locus_tag=Calow_1093
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1179394	1180245	+	WP_013412035.1	WP_013412035.1		rod shape-determining protein MreC	mreC		CALOW_RS05485	852	283	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1180327	1180509	-							CALOW_RS11945	183		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1180327	1180509	-	WP_174254505.1	WP_174254505.1		hypothetical protein			CALOW_RS11945	183	60	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1180768	1182873	+					mrdA		CALOW_RS05495	2106		old_locus_tag=Calow_1095
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1180768	1182873	+	WP_013412037.1	WP_013412037.1		penicillin-binding protein 2	mrdA		CALOW_RS05495	2106	701	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1182890	1183537	+					minC		CALOW_RS05500	648		old_locus_tag=Calow_1096
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1182890	1183537	+	WP_013412038.1	WP_013412038.1		septum site-determining protein MinC	minC		CALOW_RS05500	648	215	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1183566	1184366	+					minD		CALOW_RS05505	801		old_locus_tag=Calow_1097
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1183566	1184366	+	WP_013412039.1	WP_013412039.1		septum site-determining protein MinD	minD		CALOW_RS05505	801	266	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1184378	1184686	+					minE		CALOW_RS05510	309		old_locus_tag=Calow_1098
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1184378	1184686	+	WP_013412040.1	WP_013412040.1		cell division topological specificity factor MinE	minE		CALOW_RS05510	309	102	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1184683	1185792	+					rodA		CALOW_RS05515	1110		old_locus_tag=Calow_1099
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1184683	1185792	+	WP_013412041.1	WP_013412041.1		rod shape-determining protein RodA	rodA		CALOW_RS05515	1110	369	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1185803	1186228	+					mgsA		CALOW_RS05520	426		old_locus_tag=Calow_1100
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1185803	1186228	+	WP_013412042.1	WP_013412042.1		methylglyoxal synthase	mgsA		CALOW_RS05520	426	141	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1186228	1187343	+					steA		CALOW_RS05525	1116		old_locus_tag=Calow_1101
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1186228	1187343	+	WP_013412043.1	WP_013412043.1		putative cytokinetic ring protein SteA	steA		CALOW_RS05525	1116	371	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1187350	1188294	+							CALOW_RS05530	945		old_locus_tag=Calow_1102
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1187350	1188294	+	WP_013412044.1	WP_013412044.1		copper transporter			CALOW_RS05530	945	314	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1188338	1189006	+							CALOW_RS05535	669		old_locus_tag=Calow_1103
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1188338	1189006	+	WP_013412045.1	WP_013412045.1		glycosyltransferase family 2 protein			CALOW_RS05535	669	222	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1189139	1189825	+							CALOW_RS05540	687		old_locus_tag=Calow_1104
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1189139	1189825	+	WP_238525026.1	WP_238525026.1		hypothetical protein			CALOW_RS05540	687	228	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1189911	1190738	+					speE		CALOW_RS05545	828		old_locus_tag=Calow_1105
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1189911	1190738	+	WP_041737984.1	WP_041737984.1		polyamine aminopropyltransferase	speE		CALOW_RS05545	828	275	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1190756	1191613	+					speB		CALOW_RS05550	858		old_locus_tag=Calow_1106
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1190756	1191613	+	WP_013412048.1	WP_013412048.1		agmatinase	speB		CALOW_RS05550	858	285	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1191813	1193357	+							CALOW_RS05555	1545		old_locus_tag=Calow_1107
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1191813	1193357	+	WP_013412049.1	WP_013412049.1		methylmalonyl-CoA carboxyltransferase			CALOW_RS05555	1545	514	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1193375	1193566	+							CALOW_RS05560	192		old_locus_tag=Calow_1108
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1193375	1193566	+	WP_013412050.1	WP_013412050.1		hypothetical protein			CALOW_RS05560	192	63	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1193575	1193958	+							CALOW_RS05565	384		old_locus_tag=Calow_1109
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1193575	1193958	+	WP_013412051.1	WP_013412051.1		acetyl-CoA carboxylase biotin carboxyl carrier protein subunit			CALOW_RS05565	384	127	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1193985	1195376	+							CALOW_RS05570	1392		old_locus_tag=Calow_1110
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1193985	1195376	+	WP_013412052.1	WP_013412052.1		oxaloacetate decarboxylase subunit alpha			CALOW_RS05570	1392	463	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1195497	1195661	+							CALOW_RS11615	165		old_locus_tag=Calow_1111
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1195497	1195661	+	WP_013290529.1	WP_013290529.1		YpmA family protein			CALOW_RS11615	165	54	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1195675	1196538	+							CALOW_RS05575	864		old_locus_tag=Calow_1112
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1195675	1196538	+	WP_013412053.1	WP_013412053.1		MurR/RpiR family transcriptional regulator			CALOW_RS05575	864	287	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1196545	1197174	+							CALOW_RS05580	630		old_locus_tag=Calow_1113
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1196545	1197174	+	WP_041737561.1	WP_041737561.1		histidine phosphatase family protein			CALOW_RS05580	630	209	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1197197	1197619	+							CALOW_RS05585	423		old_locus_tag=Calow_1114
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1197197	1197619	+	WP_202944257.1	WP_202944257.1		HutP family protein			CALOW_RS05585	423	140	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1197657	1198037	+					aroH		CALOW_RS05590	381		old_locus_tag=Calow_1115
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1197657	1198037	+	WP_238525027.1	WP_238525027.1		chorismate mutase	aroH		CALOW_RS05590	381	126	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1198034	1198714	+					cmk		CALOW_RS05595	681		old_locus_tag=Calow_1116
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1198034	1198714	+	WP_013412057.1	WP_013412057.1		(d)CMP kinase	cmk		CALOW_RS05595	681	226	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1198704	1199279	+							CALOW_RS05600	576		old_locus_tag=Calow_1117
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1198704	1199279	+	WP_013412058.1	WP_013412058.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			CALOW_RS05600	576	191	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1199302	1201293	+					ispH		CALOW_RS05605	1992		old_locus_tag=Calow_1118
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1199302	1201293	+	WP_013412059.1	WP_013412059.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		CALOW_RS05605	1992	663	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1201314	1201760	+							CALOW_RS05610	447		old_locus_tag=Calow_1119
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1201314	1201760	+	WP_013412060.1	WP_013412060.1		PRC-barrel domain-containing protein			CALOW_RS05610	447	148	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1201772	1201933	+							CALOW_RS11905	162		old_locus_tag=Calow_1120
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1201772	1201933	+	WP_013290520.1	WP_013290520.1		hypothetical protein			CALOW_RS11905	162	53	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1202003	1203067	+							CALOW_RS05615	1065		old_locus_tag=Calow_1121
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1202003	1203067	+	WP_013412061.1	WP_013412061.1		AI-2E family transporter			CALOW_RS05615	1065	354	
gene	pseudogene	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1203197	1204635	+							CALOW_RS05620	1439		pseudo;old_locus_tag=Calow_1122
CDS	without_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1203197	1204635	+				ISLre2-like element ISCow1 family transposase			CALOW_RS05620	1439		pseudo
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1204783	1207428	+					alaS		CALOW_RS05625	2646		old_locus_tag=Calow_1123
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1204783	1207428	+	WP_041737564.1	WP_041737564.1		alanine--tRNA ligase	alaS		CALOW_RS05625	2646	881	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1207431	1207775	+							CALOW_RS05630	345		old_locus_tag=Calow_1124
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1207431	1207775	+	WP_013412063.1	WP_013412063.1		histidine triad nucleotide-binding protein			CALOW_RS05630	345	114	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1207822	1208607	+							CALOW_RS05635	786		old_locus_tag=Calow_1125
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1207822	1208607	+	WP_013412064.1	WP_013412064.1		NAD(+)/NADH kinase			CALOW_RS05635	786	261	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1208636	1209094	+							CALOW_RS05640	459		old_locus_tag=Calow_1126
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1208636	1209094	+	WP_013412065.1	WP_013412065.1		arginine repressor			CALOW_RS05640	459	152	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1209100	1210755	+					recN		CALOW_RS05645	1656		old_locus_tag=Calow_1127
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1209100	1210755	+	WP_013412066.1	WP_013412066.1		DNA repair protein RecN	recN		CALOW_RS05645	1656	551	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1210830	1212068	+					spoIVB		CALOW_RS05650	1239		old_locus_tag=Calow_1128
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1210830	1212068	+	WP_013412067.1	WP_013412067.1		SpoIVB peptidase	spoIVB		CALOW_RS05650	1239	412	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1212150	1212953	+					spo0A		CALOW_RS05655	804		old_locus_tag=Calow_1129
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1212150	1212953	+	WP_013412068.1	WP_013412068.1		sporulation transcription factor Spo0A	spo0A		CALOW_RS05655	804	267	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1213028	1214572	+							CALOW_RS05660	1545		old_locus_tag=Calow_1130
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1213028	1214572	+	WP_013412069.1	WP_013412069.1		polysaccharide biosynthesis protein			CALOW_RS05660	1545	514	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1214569	1215351	+					proC		CALOW_RS05665	783		old_locus_tag=Calow_1131
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1214569	1215351	+	WP_013412070.1	WP_013412070.1		pyrroline-5-carboxylate reductase	proC		CALOW_RS05665	783	260	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1215364	1215801	+					rnhA		CALOW_RS05670	438		old_locus_tag=Calow_1132
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1215364	1215801	+	WP_013412071.1	WP_013412071.1		ribonuclease HI	rnhA		CALOW_RS05670	438	145	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1215808	1216860	+							CALOW_RS05675	1053		old_locus_tag=Calow_1133
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1215808	1216860	+	WP_013412072.1	WP_013412072.1		DUF3866 family protein			CALOW_RS05675	1053	350	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1216870	1217421	+							CALOW_RS05680	552		old_locus_tag=Calow_1134
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1216870	1217421	+	WP_013412073.1	WP_013412073.1		NUDIX hydrolase			CALOW_RS05680	552	183	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1217418	1218563	+							CALOW_RS05685	1146		old_locus_tag=Calow_1135
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1217418	1218563	+	WP_013412074.1	WP_013412074.1		endonuclease Q family protein			CALOW_RS05685	1146	381	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1218566	1219282	+							CALOW_RS05690	717		old_locus_tag=Calow_1136
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1218566	1219282	+	WP_013412075.1	WP_013412075.1		YggS family pyridoxal phosphate-dependent enzyme			CALOW_RS05690	717	238	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1219302	1219739	+							CALOW_RS05695	438		old_locus_tag=Calow_1137
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1219302	1219739	+	WP_013412076.1	WP_013412076.1		cell division protein SepF			CALOW_RS05695	438	145	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1219767	1220042	+							CALOW_RS05700	276		old_locus_tag=Calow_1138
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1219767	1220042	+	WP_013412077.1	WP_013412077.1		YggT family protein			CALOW_RS05700	276	91	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1220061	1220828	+							CALOW_RS05705	768		old_locus_tag=Calow_1139
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1220061	1220828	+	WP_238524889.1	WP_238524889.1		YlmH/Sll1252 family protein			CALOW_RS05705	768	255	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1220853	1221314	+							CALOW_RS05710	462		old_locus_tag=Calow_1140
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1220853	1221314	+	WP_013290501.1	WP_013290501.1		DivIVA domain-containing protein			CALOW_RS05710	462	153	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1221343	1224105	+					ileS		CALOW_RS05715	2763		old_locus_tag=Calow_1141
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1221343	1224105	+	WP_013412079.1	WP_013412079.1		isoleucine--tRNA ligase	ileS		CALOW_RS05715	2763	920	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1224186	1225271	+					aroB		CALOW_RS05720	1086		old_locus_tag=Calow_1142
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1224186	1225271	+	WP_013412080.1	WP_013412080.1		3-dehydroquinate synthase	aroB		CALOW_RS05720	1086	361	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1225675	1225830	-							CALOW_RS11620	156		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1225675	1225830	-	WP_238524890.1	WP_238524890.1		VanZ family protein			CALOW_RS11620	156	51	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1226292	1226465	+							CALOW_RS11625	174		old_locus_tag=Calow_1143
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1226292	1226465	+	WP_238525043.1	WP_238525043.1		transposase			CALOW_RS11625	174	57	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1226793	1228001	-							CALOW_RS05735	1209		old_locus_tag=Calow_1144
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1226793	1228001	-	WP_041737576.1	WP_041737576.1		hypothetical protein			CALOW_RS05735	1209	402	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1228261	1228521	-							CALOW_RS11505	261		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1228261	1228521	-	WP_049778049.1	WP_049778049.1		hypothetical protein			CALOW_RS11505	261	86	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1228780	1229814	-							CALOW_RS11510	1035		old_locus_tag=Calow_1146
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1228780	1229814	-	WP_013412082.1	WP_013412082.1		hypothetical protein			CALOW_RS11510	1035	344	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1230823	1231011	+							CALOW_RS12075	189		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1230823	1231011	+	WP_238524891.1	WP_238524891.1		hypothetical protein			CALOW_RS12075	189	62	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1231136	1231915	+							CALOW_RS12080	780		
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1231136	1231915	+	WP_238524892.1	WP_238524892.1		hypothetical protein			CALOW_RS12080	780	259	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1232111	1232491	+							CALOW_RS05750	381		old_locus_tag=Calow_1148
CDS	with_protein	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1232111	1232491	+	WP_013412083.1	WP_013412083.1		BlaI/MecI/CopY family transcriptional regulator			CALOW_RS05750	381	126	
gene	protein_coding	GCF_000166335.1	Primary Assembly	chromosome		NC_014657.1	1232499	1234058	+							CALOW_RS11630	1560		old_locus_tag=Calow_1149
