# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
ncRNA	other	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1210296	1210503	+				6S RNA	ssrS		COB47_RS11940	208		
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1210574	1211302	+							COB47_RS05505	729		old_locus_tag=COB47_1090
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1210574	1211302	+	WP_013290389.1	WP_013290389.1		tRNA threonylcarbamoyladenosine dehydratase			COB47_RS05505	729	242	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1211375	1211830	+							COB47_RS05510	456		old_locus_tag=COB47_1091
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1211375	1211830	+	WP_013290390.1	WP_013290390.1		DivIVA domain-containing protein			COB47_RS05510	456	151	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1211912	1212679	+							COB47_RS05515	768		old_locus_tag=COB47_1092
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1211912	1212679	+	WP_013290391.1	WP_013290391.1		polysaccharide deacetylase family protein			COB47_RS05515	768	255	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1212746	1213339	+							COB47_RS05520	594		old_locus_tag=COB47_1093
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1212746	1213339	+	WP_013290392.1	WP_013290392.1		hypothetical protein			COB47_RS05520	594	197	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1213403	1214047	+							COB47_RS05525	645		old_locus_tag=COB47_1094
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1213403	1214047	+	WP_013290393.1	WP_013290393.1		single-stranded DNA-binding protein			COB47_RS05525	645	214	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1214120	1214659	+					pgsA		COB47_RS05530	540		old_locus_tag=COB47_1095
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1214120	1214659	+	WP_013290394.1	WP_013290394.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		COB47_RS05530	540	179	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1214705	1215064	+							COB47_RS05535	360		old_locus_tag=COB47_1096
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1214705	1215064	+	WP_013290395.1	WP_013290395.1		phage holin family protein			COB47_RS05535	360	119	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1215091	1216068	+							COB47_RS05540	978		old_locus_tag=COB47_1097
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1215091	1216068	+	WP_013290396.1	WP_013290396.1		AIR synthase family protein			COB47_RS05540	978	325	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1216087	1216758	+							COB47_RS05545	672		old_locus_tag=COB47_1098
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1216087	1216758	+	WP_013290397.1	WP_013290397.1		response regulator transcription factor			COB47_RS05545	672	223	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1216783	1218186	+							COB47_RS05550	1404		old_locus_tag=COB47_1099
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1216783	1218186	+	WP_013290398.1	WP_013290398.1		ATP-binding protein			COB47_RS05550	1404	467	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1218278	1219507	+							COB47_RS05555	1230		old_locus_tag=COB47_1100
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1218278	1219507	+	WP_013290399.1	WP_013290399.1		trypsin-like peptidase domain-containing protein			COB47_RS05555	1230	409	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1219726	1221114	+							COB47_RS05560	1389		old_locus_tag=COB47_1101
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1219726	1221114	+	WP_041742440.1	WP_041742440.1		NCS2 family permease			COB47_RS05560	1389	462	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1221236	1221958	+							COB47_RS05565	723		old_locus_tag=COB47_1102
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1221236	1221958	+	WP_013290401.1	WP_013290401.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			COB47_RS05565	723	240	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1221996	1222244	+					purS		COB47_RS05570	249		old_locus_tag=COB47_1103
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1221996	1222244	+	WP_013290402.1	WP_013290402.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS		COB47_RS05570	249	82	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1222248	1222946	+					purQ		COB47_RS05575	699		old_locus_tag=COB47_1104
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1222248	1222946	+	WP_013290403.1	WP_013290403.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ		COB47_RS05575	699	232	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1223004	1225145	+					purL		COB47_RS05580	2142		old_locus_tag=COB47_1105
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1223004	1225145	+	WP_237699030.1	WP_237699030.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL		COB47_RS05580	2142	713	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1225127	1226551	+					purF		COB47_RS05585	1425		old_locus_tag=COB47_1106
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1225127	1226551	+	WP_013290405.1	WP_013290405.1		amidophosphoribosyltransferase	purF		COB47_RS05585	1425	474	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1226555	1227580	+					purM		COB47_RS05590	1026		old_locus_tag=COB47_1107
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1226555	1227580	+	WP_013290406.1	WP_013290406.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		COB47_RS05590	1026	341	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1227577	1228233	+					purN		COB47_RS05595	657		old_locus_tag=COB47_1108
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1227577	1228233	+	WP_013290407.1	WP_013290407.1		phosphoribosylglycinamide formyltransferase	purN		COB47_RS05595	657	218	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1228230	1229771	+					purH		COB47_RS05600	1542		old_locus_tag=COB47_1109
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1228230	1229771	+	WP_013290408.1	WP_013290408.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH		COB47_RS05600	1542	513	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1229794	1231056	+					purD		COB47_RS05605	1263		old_locus_tag=COB47_1110
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1229794	1231056	+	WP_013290409.1	WP_013290409.1		phosphoribosylamine--glycine ligase	purD		COB47_RS05605	1263	420	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1231138	1231296	+							COB47_RS05610	159		old_locus_tag=COB47_1111
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1231138	1231296	+	WP_013290410.1	WP_013290410.1		rubredoxin			COB47_RS05610	159	52	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1231412	1232704	+							COB47_RS05615	1293		old_locus_tag=COB47_1112
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1231412	1232704	+	WP_013290411.1	WP_013290411.1		hypothetical protein			COB47_RS05615	1293	430	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1232701	1235253	+					polA		COB47_RS05620	2553		old_locus_tag=COB47_1113
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1232701	1235253	+	WP_013290412.1	WP_013290412.1		DNA polymerase I	polA		COB47_RS05620	2553	850	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1235240	1235839	+					coaE		COB47_RS05625	600		old_locus_tag=COB47_1114
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1235240	1235839	+	WP_013290413.1	WP_013290413.1		dephospho-CoA kinase	coaE		COB47_RS05625	600	199	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1235836	1236399	+							COB47_RS05630	564		old_locus_tag=COB47_1115
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1235836	1236399	+	WP_013290414.1	WP_013290414.1		lytic transglycosylase domain-containing protein			COB47_RS05630	564	187	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1236479	1238467	+					uvrB		COB47_RS05635	1989		old_locus_tag=COB47_1116
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1236479	1238467	+	WP_013290415.1	WP_013290415.1		excinuclease ABC subunit UvrB	uvrB		COB47_RS05635	1989	662	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1238497	1241325	+					uvrA		COB47_RS05640	2829		old_locus_tag=COB47_1117
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1238497	1241325	+	WP_041742726.1	WP_041742726.1		excinuclease ABC subunit UvrA	uvrA		COB47_RS05640	2829	942	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1241351	1242532	-							COB47_RS05645	1182		old_locus_tag=COB47_1118
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1241351	1242532	-	WP_013290417.1	WP_013290417.1		FAD-dependent oxidoreductase			COB47_RS05645	1182	393	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1242551	1243753	-							COB47_RS05650	1203		old_locus_tag=COB47_1119
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1242551	1243753	-	WP_013290418.1	WP_013290418.1		FprA family A-type flavoprotein			COB47_RS05650	1203	400	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1243904	1244521	+							COB47_RS05655	618		old_locus_tag=COB47_1120
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1243904	1244521	+	WP_013290419.1	WP_013290419.1		hypothetical protein			COB47_RS05655	618	205	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1244611	1245573	+							COB47_RS05660	963		old_locus_tag=COB47_1121
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1244611	1245573	+	WP_013290420.1	WP_013290420.1		AEC family transporter			COB47_RS05660	963	320	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1245602	1247137	+					guaA		COB47_RS05665	1536		old_locus_tag=COB47_1122
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1245602	1247137	+	WP_013290421.1	WP_013290421.1		glutamine-hydrolyzing GMP synthase	guaA		COB47_RS05665	1536	511	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1247224	1247604	+							COB47_RS05670	381		old_locus_tag=COB47_1123
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1247224	1247604	+	WP_013290422.1	WP_013290422.1		hypothetical protein			COB47_RS05670	381	126	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1247608	1248288	+							COB47_RS05675	681		old_locus_tag=COB47_1124
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1247608	1248288	+	WP_013290423.1	WP_013290423.1		F0F1 ATP synthase subunit A			COB47_RS05675	681	226	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1248315	1248527	+					atpE		COB47_RS05680	213		old_locus_tag=COB47_1125
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1248315	1248527	+	WP_013290424.1	WP_013290424.1		ATP synthase F0 subunit C	atpE		COB47_RS05680	213	70	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1248662	1249153	+					atpF		COB47_RS05685	492		old_locus_tag=COB47_1126
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1248662	1249153	+	WP_013290425.1	WP_013290425.1		F0F1 ATP synthase subunit B	atpF		COB47_RS05685	492	163	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1249156	1249698	+					atpH		COB47_RS05690	543		old_locus_tag=COB47_1127
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1249156	1249698	+	WP_013290426.1	WP_013290426.1		ATP synthase F1 subunit delta	atpH		COB47_RS05690	543	180	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1249714	1251237	+					atpA		COB47_RS05695	1524		old_locus_tag=COB47_1128
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1249714	1251237	+	WP_013290427.1	WP_013290427.1		F0F1 ATP synthase subunit alpha	atpA		COB47_RS05695	1524	507	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1251251	1252129	+					atpG		COB47_RS05700	879		old_locus_tag=COB47_1129
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1251251	1252129	+	WP_013290428.1	WP_013290428.1		ATP synthase F1 subunit gamma	atpG		COB47_RS05700	879	292	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1252175	1253578	+					atpD		COB47_RS05705	1404		old_locus_tag=COB47_1130
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1252175	1253578	+	WP_013290429.1	WP_013290429.1		F0F1 ATP synthase subunit beta	atpD		COB47_RS05705	1404	467	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1253599	1254012	+					atpC		COB47_RS05710	414		old_locus_tag=COB47_1131
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1253599	1254012	+	WP_013290430.1	WP_013290430.1		ATP synthase F1 subunit epsilon	atpC		COB47_RS05710	414	137	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1254042	1254578	-							COB47_RS05715	537		old_locus_tag=COB47_1132
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1254042	1254578	-	WP_013290431.1	WP_013290431.1		hypothetical protein			COB47_RS05715	537	178	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1254729	1255580	+							COB47_RS05720	852		old_locus_tag=COB47_1133
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1254729	1255580	+	WP_013290432.1	WP_013290432.1		DUF5685 family protein			COB47_RS05720	852	283	
gene	pseudogene	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1255580	1255765	+							COB47_RS12570	186		partial;pseudo
CDS	without_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1255580	1255765	+				DnaJ domain-containing protein			COB47_RS12570	186		partial;pseudo
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1256171	1257439	+							COB47_RS05730	1269		old_locus_tag=COB47_1135
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1256171	1257439	+	WP_013290434.1	WP_013290434.1		insulinase family protein			COB47_RS05730	1269	422	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1257459	1257902	+					dut		COB47_RS05735	444		old_locus_tag=COB47_1136
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1257459	1257902	+	WP_013290435.1	WP_013290435.1		dUTP diphosphatase	dut		COB47_RS05735	444	147	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1257923	1258159	+							COB47_RS05740	237		old_locus_tag=COB47_1137
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1257923	1258159	+	WP_013290436.1	WP_013290436.1		PRC-barrel domain-containing protein			COB47_RS05740	237	78	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1258156	1258743	+							COB47_RS05745	588		old_locus_tag=COB47_1138
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1258156	1258743	+	WP_013290437.1	WP_013290437.1		hypothetical protein			COB47_RS05745	588	195	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1258740	1259228	+							COB47_RS05750	489		old_locus_tag=COB47_1139
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1258740	1259228	+	WP_013290438.1	WP_013290438.1		Lrp/AsnC family transcriptional regulator			COB47_RS05750	489	162	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1259225	1260448	+							COB47_RS05755	1224		old_locus_tag=COB47_1140
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1259225	1260448	+	WP_013290439.1	WP_013290439.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			COB47_RS05755	1224	407	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1260390	1261271	-							COB47_RS05760	882		old_locus_tag=COB47_1141
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1260390	1261271	-	WP_013290440.1	WP_013290440.1		RluA family pseudouridine synthase			COB47_RS05760	882	293	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1261393	1262295	+					era		COB47_RS05765	903		old_locus_tag=COB47_1142
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1261393	1262295	+	WP_013290441.1	WP_013290441.1		GTPase Era	era		COB47_RS05765	903	300	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1262303	1263037	+					recO		COB47_RS05770	735		old_locus_tag=COB47_1143
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1262303	1263037	+	WP_013290442.1	WP_013290442.1		DNA repair protein RecO	recO		COB47_RS05770	735	244	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1263090	1264394	+							COB47_RS05775	1305		old_locus_tag=COB47_1144
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1263090	1264394	+	WP_013290443.1	WP_013290443.1		glycine--tRNA ligase			COB47_RS05775	1305	434	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1264507	1267158	+					ppdK		COB47_RS05780	2652		old_locus_tag=COB47_1145
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1264507	1267158	+	WP_013290444.1	WP_013290444.1		pyruvate, phosphate dikinase	ppdK		COB47_RS05780	2652	883	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1267329	1268351	+							COB47_RS05785	1023		old_locus_tag=COB47_1146
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1267329	1268351	+	WP_041742444.1	WP_041742444.1		Cro/Cl family transcriptional regulator			COB47_RS05785	1023	340	
gene	protein_coding	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1268433	1269446	+					gap		COB47_RS05790	1014		old_locus_tag=COB47_1147
CDS	with_protein	GCF_000145215.1	Primary Assembly	chromosome		NC_014392.1	1268433	1269446	+	WP_013290446.1	WP_013290446.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		COB47_RS05790	1014	337	
